Index,Result
Tue Sep 18 2018 00:00:00 GMT+0100 (British Summer Time),33
Tue Sep 18 2018 01:00:00 GMT+0100 (British Summer Time),17
Tue Sep 18 2018 02:00:00 GMT+0100 (British Summer Time),1
Tue Sep 18 2018 03:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 04:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 05:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 06:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 07:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 08:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 09:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 10:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 11:00:00 GMT+0100 (British Summer Time),1
Tue Sep 18 2018 12:00:00 GMT+0100 (British Summer Time),0
Tue Sep 18 2018 13:00:00 GMT+0100 (British Summer Time),1
Tue Sep 18 2018 14:00:00 GMT+0100 (British Summer Time),8
Tue Sep 18 2018 15:00:00 GMT+0100 (British Summer Time),77
Tue Sep 18 2018 16:00:00 GMT+0100 (British Summer Time),78
Tue Sep 18 2018 17:00:00 GMT+0100 (British Summer Time),6
Tue Sep 18 2018 18:00:00 GMT+0100 (British Summer Time),16
Tue Sep 18 2018 19:00:00 GMT+0100 (British Summer Time),9
Tue Sep 18 2018 20:00:00 GMT+0100 (British Summer Time),5
Tue Sep 18 2018 21:00:00 GMT+0100 (British Summer Time),12
Tue Sep 18 2018 22:00:00 GMT+0100 (British Summer Time),33
Tue Sep 18 2018 23:00:00 GMT+0100 (British Summer Time),59
Wed Sep 19 2018 00:00:00 GMT+0100 (British Summer Time),41
Wed Sep 19 2018 01:00:00 GMT+0100 (British Summer Time),22
Wed Sep 19 2018 02:00:00 GMT+0100 (British Summer Time),2
Wed Sep 19 2018 03:00:00 GMT+0100 (British Summer Time),0
Wed Sep 19 2018 04:00:00 GMT+0100 (British Summer Time),0
Wed Sep 19 2018 05:00:00 GMT+0100 (British Summer Time),0
Wed Sep 19 2018 06:00:00 GMT+0100 (British Summer Time),0
Wed Sep 19 2018 07:00:00 GMT+0100 (British Summer Time),1
Wed Sep 19 2018 08:00:00 GMT+0100 (British Summer Time),0
Wed Sep 19 2018 09:00:00 GMT+0100 (British Summer Time),0
Wed Sep 19 2018 10:00:00 GMT+0100 (British Summer Time),1
Wed Sep 19 2018 11:00:00 GMT+0100 (British Summer Time),0
Wed Sep 19 2018 12:00:00 GMT+0100 (British Summer Time),2
Wed Sep 19 2018 13:00:00 GMT+0100 (British Summer Time),2
Wed Sep 19 2018 14:00:00 GMT+0100 (British Summer Time),7
Wed Sep 19 2018 15:00:00 GMT+0100 (British Summer Time),80
Wed Sep 19 2018 16:00:00 GMT+0100 (British Summer Time),74
Wed Sep 19 2018 17:00:00 GMT+0100 (British Summer Time),6
Wed Sep 19 2018 18:00:00 GMT+0100 (British Summer Time),15
Wed Sep 19 2018 19:00:00 GMT+0100 (British Summer Time),7
Wed Sep 19 2018 20:00:00 GMT+0100 (British Summer Time),8
Wed Sep 19 2018 21:00:00 GMT+0100 (British Summer Time),12
Wed Sep 19 2018 22:00:00 GMT+0100 (British Summer Time),23
Wed Sep 19 2018 23:00:00 GMT+0100 (British Summer Time),67
Thu Sep 20 2018 00:00:00 GMT+0100 (British Summer Time),31
Thu Sep 20 2018 01:00:00 GMT+0100 (British Summer Time),15
Thu Sep 20 2018 02:00:00 GMT+0100 (British Summer Time),1
Thu Sep 20 2018 03:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 04:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 05:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 06:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 07:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 08:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 09:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 10:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 11:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 12:00:00 GMT+0100 (British Summer Time),1
Thu Sep 20 2018 13:00:00 GMT+0100 (British Summer Time),0
Thu Sep 20 2018 14:00:00 GMT+0100 (British Summer Time),11
Thu Sep 20 2018 15:00:00 GMT+0100 (British Summer Time),88
Thu Sep 20 2018 16:00:00 GMT+0100 (British Summer Time),88
Thu Sep 20 2018 17:00:00 GMT+0100 (British Summer Time),6
Thu Sep 20 2018 18:00:00 GMT+0100 (British Summer Time),8
Thu Sep 20 2018 19:00:00 GMT+0100 (British Summer Time),6
Thu Sep 20 2018 20:00:00 GMT+0100 (British Summer Time),5
Thu Sep 20 2018 21:00:00 GMT+0100 (British Summer Time),2
Thu Sep 20 2018 22:00:00 GMT+0100 (British Summer Time),30
Thu Sep 20 2018 23:00:00 GMT+0100 (British Summer Time),52
Fri Sep 21 2018 00:00:00 GMT+0100 (British Summer Time),39
Fri Sep 21 2018 01:00:00 GMT+0100 (British Summer Time),15
Fri Sep 21 2018 02:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 03:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 04:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 05:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 06:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 07:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 08:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 09:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 10:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 11:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 12:00:00 GMT+0100 (British Summer Time),0
Fri Sep 21 2018 13:00:00 GMT+0100 (British Summer Time),1
Fri Sep 21 2018 14:00:00 GMT+0100 (British Summer Time),13
Fri Sep 21 2018 15:00:00 GMT+0100 (British Summer Time),77
Fri Sep 21 2018 16:00:00 GMT+0100 (British Summer Time),91
Fri Sep 21 2018 17:00:00 GMT+0100 (British Summer Time),12
Fri Sep 21 2018 18:00:00 GMT+0100 (British Summer Time),18
Fri Sep 21 2018 19:00:00 GMT+0100 (British Summer Time),5
Fri Sep 21 2018 20:00:00 GMT+0100 (British Summer Time),9
Fri Sep 21 2018 21:00:00 GMT+0100 (British Summer Time),6
Fri Sep 21 2018 22:00:00 GMT+0100 (British Summer Time),30
Fri Sep 21 2018 23:00:00 GMT+0100 (British Summer Time),62
Sat Sep 22 2018 00:00:00 GMT+0100 (British Summer Time),25
Sat Sep 22 2018 01:00:00 GMT+0100 (British Summer Time),23
Sat Sep 22 2018 02:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 03:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 04:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 05:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 06:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 07:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 08:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 09:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 10:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 11:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 12:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 13:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 14:00:00 GMT+0100 (British Summer Time),3
Sat Sep 22 2018 15:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 16:00:00 GMT+0100 (British Summer Time),1
Sat Sep 22 2018 17:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 18:00:00 GMT+0100 (British Summer Time),2
Sat Sep 22 2018 19:00:00 GMT+0100 (British Summer Time),4
Sat Sep 22 2018 20:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 21:00:00 GMT+0100 (British Summer Time),1
Sat Sep 22 2018 22:00:00 GMT+0100 (British Summer Time),0
Sat Sep 22 2018 23:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 00:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 01:00:00 GMT+0100 (British Summer Time),1
Sun Sep 23 2018 02:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 03:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 04:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 05:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 06:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 07:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 08:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 09:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 10:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 11:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 12:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 13:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 14:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 15:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 16:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 17:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 18:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 19:00:00 GMT+0100 (British Summer Time),1
Sun Sep 23 2018 20:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 21:00:00 GMT+0100 (British Summer Time),2
Sun Sep 23 2018 22:00:00 GMT+0100 (British Summer Time),0
Sun Sep 23 2018 23:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 00:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 01:00:00 GMT+0100 (British Summer Time),1
Mon Sep 24 2018 02:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 03:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 04:00:00 GMT+0100 (British Summer Time),1
Mon Sep 24 2018 05:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 06:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 07:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 08:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 09:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 10:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 11:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 12:00:00 GMT+0100 (British Summer Time),1
Mon Sep 24 2018 13:00:00 GMT+0100 (British Summer Time),0
Mon Sep 24 2018 14:00:00 GMT+0100 (British Summer Time),8
Mon Sep 24 2018 15:00:00 GMT+0100 (British Summer Time),86
Mon Sep 24 2018 16:00:00 GMT+0100 (British Summer Time),98
Mon Sep 24 2018 17:00:00 GMT+0100 (British Summer Time),6
Mon Sep 24 2018 18:00:00 GMT+0100 (British Summer Time),8
Mon Sep 24 2018 19:00:00 GMT+0100 (British Summer Time),7
Mon Sep 24 2018 20:00:00 GMT+0100 (British Summer Time),8
Mon Sep 24 2018 21:00:00 GMT+0100 (British Summer Time),9
Mon Sep 24 2018 22:00:00 GMT+0100 (British Summer Time),28
Mon Sep 24 2018 23:00:00 GMT+0100 (British Summer Time),67
Tue Sep 25 2018 00:00:00 GMT+0100 (British Summer Time),30
Tue Sep 25 2018 01:00:00 GMT+0100 (British Summer Time),13
Tue Sep 25 2018 02:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 03:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 04:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 05:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 06:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 07:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 08:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 09:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 10:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 11:00:00 GMT+0100 (British Summer Time),0
Tue Sep 25 2018 12:00:00 GMT+0100 (British Summer Time),1
Tue Sep 25 2018 13:00:00 GMT+0100 (British Summer Time),2
Tue Sep 25 2018 14:00:00 GMT+0100 (British Summer Time),7
Tue Sep 25 2018 15:00:00 GMT+0100 (British Summer Time),67
Tue Sep 25 2018 16:00:00 GMT+0100 (British Summer Time),86
Tue Sep 25 2018 17:00:00 GMT+0100 (British Summer Time),13
Tue Sep 25 2018 18:00:00 GMT+0100 (British Summer Time),16
Tue Sep 25 2018 19:00:00 GMT+0100 (British Summer Time),13
Tue Sep 25 2018 20:00:00 GMT+0100 (British Summer Time),10
Tue Sep 25 2018 21:00:00 GMT+0100 (British Summer Time),8
Tue Sep 25 2018 22:00:00 GMT+0100 (British Summer Time),34
Tue Sep 25 2018 23:00:00 GMT+0100 (British Summer Time),68
Wed Sep 26 2018 00:00:00 GMT+0100 (British Summer Time),43
Wed Sep 26 2018 01:00:00 GMT+0100 (British Summer Time),14
Wed Sep 26 2018 02:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 03:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 04:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 05:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 06:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 07:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 08:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 09:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 10:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 11:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 12:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 13:00:00 GMT+0100 (British Summer Time),0
Wed Sep 26 2018 14:00:00 GMT+0100 (British Summer Time),9
Wed Sep 26 2018 15:00:00 GMT+0100 (British Summer Time),68
Wed Sep 26 2018 16:00:00 GMT+0100 (British Summer Time),102
Wed Sep 26 2018 17:00:00 GMT+0100 (British Summer Time),14
Wed Sep 26 2018 18:00:00 GMT+0100 (British Summer Time),9
Wed Sep 26 2018 19:00:00 GMT+0100 (British Summer Time),9
Wed Sep 26 2018 20:00:00 GMT+0100 (British Summer Time),5
Wed Sep 26 2018 21:00:00 GMT+0100 (British Summer Time),8
Wed Sep 26 2018 22:00:00 GMT+0100 (British Summer Time),32
Wed Sep 26 2018 23:00:00 GMT+0100 (British Summer Time),55
Thu Sep 27 2018 00:00:00 GMT+0100 (British Summer Time),22
Thu Sep 27 2018 01:00:00 GMT+0100 (British Summer Time),12
Thu Sep 27 2018 02:00:00 GMT+0100 (British Summer Time),1
Thu Sep 27 2018 03:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 04:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 05:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 06:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 07:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 08:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 09:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 10:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 11:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 12:00:00 GMT+0100 (British Summer Time),1
Thu Sep 27 2018 13:00:00 GMT+0100 (British Summer Time),0
Thu Sep 27 2018 14:00:00 GMT+0100 (British Summer Time),9
Thu Sep 27 2018 15:00:00 GMT+0100 (British Summer Time),43
Thu Sep 27 2018 16:00:00 GMT+0100 (British Summer Time),46
Thu Sep 27 2018 17:00:00 GMT+0100 (British Summer Time),9
Thu Sep 27 2018 18:00:00 GMT+0100 (British Summer Time),8
Thu Sep 27 2018 19:00:00 GMT+0100 (British Summer Time),6
Thu Sep 27 2018 20:00:00 GMT+0100 (British Summer Time),6
Thu Sep 27 2018 21:00:00 GMT+0100 (British Summer Time),7
Thu Sep 27 2018 22:00:00 GMT+0100 (British Summer Time),36
Thu Sep 27 2018 23:00:00 GMT+0100 (British Summer Time),54
Fri Sep 28 2018 00:00:00 GMT+0100 (British Summer Time),35
Fri Sep 28 2018 01:00:00 GMT+0100 (British Summer Time),17
Fri Sep 28 2018 02:00:00 GMT+0100 (British Summer Time),2
Fri Sep 28 2018 03:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 04:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 05:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 06:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 07:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 08:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 09:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 10:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 11:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 12:00:00 GMT+0100 (British Summer Time),0
Fri Sep 28 2018 13:00:00 GMT+0100 (British Summer Time),1
Fri Sep 28 2018 14:00:00 GMT+0100 (British Summer Time),7
Fri Sep 28 2018 15:00:00 GMT+0100 (British Summer Time),97
Fri Sep 28 2018 16:00:00 GMT+0100 (British Summer Time),77
Fri Sep 28 2018 17:00:00 GMT+0100 (British Summer Time),14
Fri Sep 28 2018 18:00:00 GMT+0100 (British Summer Time),9
Fri Sep 28 2018 19:00:00 GMT+0100 (British Summer Time),14
Fri Sep 28 2018 20:00:00 GMT+0100 (British Summer Time),11
Fri Sep 28 2018 21:00:00 GMT+0100 (British Summer Time),13
Fri Sep 28 2018 22:00:00 GMT+0100 (British Summer Time),31
Fri Sep 28 2018 23:00:00 GMT+0100 (British Summer Time),66
Sat Sep 29 2018 00:00:00 GMT+0100 (British Summer Time),18
Sat Sep 29 2018 01:00:00 GMT+0100 (British Summer Time),24
Sat Sep 29 2018 02:00:00 GMT+0100 (British Summer Time),1
Sat Sep 29 2018 03:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 04:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 05:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 06:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 07:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 08:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 09:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 10:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 11:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 12:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 13:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 14:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 15:00:00 GMT+0100 (British Summer Time),2
Sat Sep 29 2018 16:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 17:00:00 GMT+0100 (British Summer Time),4
Sat Sep 29 2018 18:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 19:00:00 GMT+0100 (British Summer Time),3
Sat Sep 29 2018 20:00:00 GMT+0100 (British Summer Time),1
Sat Sep 29 2018 21:00:00 GMT+0100 (British Summer Time),0
Sat Sep 29 2018 22:00:00 GMT+0100 (British Summer Time),1
Sat Sep 29 2018 23:00:00 GMT+0100 (British Summer Time),2
Sun Sep 30 2018 00:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 01:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 02:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 03:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 04:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 05:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 06:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 07:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 08:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 09:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 10:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 11:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 12:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 13:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 14:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 15:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 16:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 17:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 18:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 19:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 20:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 21:00:00 GMT+0100 (British Summer Time),0
Sun Sep 30 2018 22:00:00 GMT+0100 (British Summer Time),1
Sun Sep 30 2018 23:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 00:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 01:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 02:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 03:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 04:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 05:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 06:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 07:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 08:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 09:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 10:00:00 GMT+0100 (British Summer Time),1
Mon Oct 01 2018 11:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 12:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 13:00:00 GMT+0100 (British Summer Time),0
Mon Oct 01 2018 14:00:00 GMT+0100 (British Summer Time),8
Mon Oct 01 2018 15:00:00 GMT+0100 (British Summer Time),90
Mon Oct 01 2018 16:00:00 GMT+0100 (British Summer Time),84
Mon Oct 01 2018 17:00:00 GMT+0100 (British Summer Time),6
Mon Oct 01 2018 18:00:00 GMT+0100 (British Summer Time),5
Mon Oct 01 2018 19:00:00 GMT+0100 (British Summer Time),4
Mon Oct 01 2018 20:00:00 GMT+0100 (British Summer Time),6
Mon Oct 01 2018 21:00:00 GMT+0100 (British Summer Time),8
Mon Oct 01 2018 22:00:00 GMT+0100 (British Summer Time),37
Mon Oct 01 2018 23:00:00 GMT+0100 (British Summer Time),52
Tue Oct 02 2018 00:00:00 GMT+0100 (British Summer Time),35
Tue Oct 02 2018 01:00:00 GMT+0100 (British Summer Time),20
Tue Oct 02 2018 02:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 03:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 04:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 05:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 06:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 07:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 08:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 09:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 10:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 11:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 12:00:00 GMT+0100 (British Summer Time),2
Tue Oct 02 2018 13:00:00 GMT+0100 (British Summer Time),0
Tue Oct 02 2018 14:00:00 GMT+0100 (British Summer Time),10
Tue Oct 02 2018 15:00:00 GMT+0100 (British Summer Time),101
Tue Oct 02 2018 16:00:00 GMT+0100 (British Summer Time),79
Tue Oct 02 2018 17:00:00 GMT+0100 (British Summer Time),8
Tue Oct 02 2018 18:00:00 GMT+0100 (British Summer Time),11
Tue Oct 02 2018 19:00:00 GMT+0100 (British Summer Time),11
Tue Oct 02 2018 20:00:00 GMT+0100 (British Summer Time),16
Tue Oct 02 2018 21:00:00 GMT+0100 (British Summer Time),6
Tue Oct 02 2018 22:00:00 GMT+0100 (British Summer Time),39
Tue Oct 02 2018 23:00:00 GMT+0100 (British Summer Time),66
Wed Oct 03 2018 00:00:00 GMT+0100 (British Summer Time),39
Wed Oct 03 2018 01:00:00 GMT+0100 (British Summer Time),15
Wed Oct 03 2018 02:00:00 GMT+0100 (British Summer Time),1
Wed Oct 03 2018 03:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 04:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 05:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 06:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 07:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 08:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 09:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 10:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 11:00:00 GMT+0100 (British Summer Time),2
Wed Oct 03 2018 12:00:00 GMT+0100 (British Summer Time),0
Wed Oct 03 2018 13:00:00 GMT+0100 (British Summer Time),2
